trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
869,False,"{'a': 0.9, 'e': 0.1755659855300669}",20,6,13.827112880026736,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.9, 'e': 0.17521485355900676}",30,14,19.09090281462185,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.9, 'e': 0.17486442385188875}",30,0,47.2765976959947,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
872,False,"{'a': 0.9, 'e': 0.17451469500418496}",35,15,19.188790674565084,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.9, 'e': 0.1741656656141766}",30,0,-59.51879725523825,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",1
874,False,"{'a': 0.9, 'e': 0.17381733428294824}",20,12,13.418267891683612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.9, 'e': 0.17346969961438233}",25,7,-8.473743858366435,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
876,False,"{'a': 0.9, 'e': 0.17312276021515358}",30,22,15.351321774668506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.9, 'e': 0.17277651469472327}",20,11,15.866042002247411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.9, 'e': 0.1724309616653338}",20,12,15.235047082207506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.9, 'e': 0.17208609974200315}",25,8,31.263931790267232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.9, 'e': 0.17174192754251916}",30,8,30.243245935706756,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.9, 'e': 0.1713984436874341}",30,16,-42.73149725688562,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
882,False,"{'a': 0.9, 'e': 0.17105564680005925}",25,3,9.37443463790091,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
883,False,"{'a': 0.9, 'e': 0.17071353550645912}",20,8,19.234628152253315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.9, 'e': 0.1703721084354462}",25,13,24.223662330691326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.9, 'e': 0.17003136421857531}",20,5,7.029717560468389,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.9, 'e': 0.16969130149013817}",20,8,12.738183905903716,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.9, 'e': 0.1693519188871579}",25,16,13.122760038335539,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.9, 'e': 0.16901321504938357}",30,20,19.240408556896234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.9, 'e': 0.1686751886192848}",25,9,16.59959195847742,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.9, 'e': 0.16833783824204623}",20,4,14.97412384568943,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.9, 'e': 0.16800116256556213}",25,2,40.436163865608876,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.9, 'e': 0.16766516024043102}",20,13,12.71403011583027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.9, 'e': 0.16732982991995016}",20,12,-9.554563231906592,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
894,False,"{'a': 0.9, 'e': 0.16699517026011024}",30,0,24.700060079520327,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
895,False,"{'a': 0.9, 'e': 0.16666117991959004}",20,15,6.931977475256717,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.9, 'e': 0.16632785755975085}",25,11,17.04481652726185,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.9, 'e': 0.16599520184463135}",25,13,-15.687877194902915,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
898,False,"{'a': 0.9, 'e': 0.1656632114409421}",20,8,21.44595752173867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.9, 'e': 0.1653318850180602}",20,14,11.447365224921713,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.9, 'e': 0.16500122124802408}",20,0,-5.572305865657224,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
901,False,"{'a': 0.9, 'e': 0.164671218805528}",20,10,19.627836113931046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.9, 'e': 0.16434187636791697}",30,23,10.334285517840277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.9, 'e': 0.16401319261518113}",20,14,13.487547877908831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.9, 'e': 0.16368516622995077}",25,7,27.543296953883107,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.9, 'e': 0.16335779589749086}",25,11,13.991504204501677,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.9, 'e': 0.16303108030569588}",30,8,27.818574380443376,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
907,False,"{'a': 0.9, 'e': 0.1627050181450845}",20,14,-11.792036941782637,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
908,False,"{'a': 0.9, 'e': 0.16237960810879432}",30,2,0.16556620740894412,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
909,False,"{'a': 0.9, 'e': 0.16205484889257674}",25,1,-25.929722541189697,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
910,False,"{'a': 0.9, 'e': 0.16173073919479158}",25,11,3.169989955721327,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
911,False,"{'a': 0.9, 'e': 0.161407277716402}",35,20,8.135860050593454,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.9, 'e': 0.1610844631609692}",35,25,19.60558597265476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.9, 'e': 0.16076229423464725}",25,14,7.543461747334252,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.9, 'e': 0.16044076964617796}",20,3,27.306481881970814,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.9, 'e': 0.1601198881068856}",20,0,12.350812921382303,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
916,False,"{'a': 0.9, 'e': 0.15979964833067184}",20,13,2.401657417571357,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.9, 'e': 0.1594800490340105}",30,11,11.878645496734551,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
918,False,"{'a': 0.9, 'e': 0.15916108893594247}",30,5,32.97576497672338,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.9, 'e': 0.15884276675807057}",20,9,21.528802188645848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.9, 'e': 0.15852508122455444}",20,12,16.892512665558836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.9, 'e': 0.15820803106210535}",20,13,11.138414199118834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.9, 'e': 0.1578916149999811}",35,21,24.469604574810624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.9, 'e': 0.15757583176998116}",35,17,-29.8009194386691,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
924,False,"{'a': 0.9, 'e': 0.1572606801064412}",20,12,3.2950382207099067,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.9, 'e': 0.1569461587462283}",20,14,12.273056408350392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.9, 'e': 0.15663226642873587}",35,21,21.457196706237234,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.9, 'e': 0.15631900189587838}",20,3,23.043418332021968,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.9, 'e': 0.15600636389208664}",25,9,27.8230864473637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.9, 'e': 0.15569435116430247}",20,16,5.526379298583244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.9, 'e': 0.15538296246197386}",25,17,15.604033797872699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.9, 'e': 0.1550721965370499}",20,13,8.156234844083897,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.9, 'e': 0.15476205214397581}",25,3,30.213479956139807,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.9, 'e': 0.15445252803968784}",35,25,5.498811944747936,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.9, 'e': 0.15414362298360848}",25,11,26.346585026686387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.9, 'e': 0.15383533573764127}",20,9,12.169831549508526,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.9, 'e': 0.15352766506616597}",25,13,17.172547626261164,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.9, 'e': 0.15322060973603363}",25,14,13.180535674852562,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.9, 'e': 0.1529141685165616}",20,0,-10.953400454112952,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
939,False,"{'a': 0.9, 'e': 0.15260834017952846}",20,12,14.5773039329389,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.9, 'e': 0.15230312349916938}",25,12,15.048123866098715,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.9, 'e': 0.15199851725217106}",30,4,21.903993938837914,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
942,False,"{'a': 0.9, 'e': 0.15169452021766672}",20,2,17.107823546132877,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.9, 'e': 0.15139113117723138}",30,0,3.9190232434091454,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
944,False,"{'a': 0.9, 'e': 0.1510883489148769}",20,0,5.451006038448221,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
945,False,"{'a': 0.9, 'e': 0.15078617221704715}",25,8,32.80565734147999,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.9, 'e': 0.15048459987261306}",20,13,5.218518121098505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.9, 'e': 0.15018363067286783}",20,12,7.168756244928773,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.9, 'e': 0.1498832634115221}",25,1,29.51574026831543,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.9, 'e': 0.14958349688469907}",20,6,-18.956463376765782,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
950,False,"{'a': 0.9, 'e': 0.14928432989092966}",20,8,-59.31320980016777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
951,False,"{'a': 0.9, 'e': 0.14898576123114782}",25,0,21.333959113530668,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
952,False,"{'a': 0.9, 'e': 0.1486877897086855}",20,8,20.350754365691287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.9, 'e': 0.14839041412926815}",20,12,2.4719531017098646,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.9, 'e': 0.1480936333010096}",20,15,1.3536135827523785,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.9, 'e': 0.1477974460344076}",20,3,23.057354533443004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.9, 'e': 0.14750185114233877}",35,18,-10.505847298794674,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
957,False,"{'a': 0.9, 'e': 0.14720684744005408}",35,17,5.695760606745828,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
958,False,"{'a': 0.9, 'e': 0.146912433745174}",20,10,20.47629365922081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.9, 'e': 0.14661860887768363}",20,9,19.31371279288755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.9, 'e': 0.14632537165992826}",25,11,22.725978268460604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.9, 'e': 0.1460327209166084}",20,16,7.1433148395824535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.9, 'e': 0.1457406554747752}",25,13,-32.06230198155923,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
963,False,"{'a': 0.9, 'e': 0.14544917416382563}",30,10,30.580774835592557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.9, 'e': 0.14515827581549798}",20,2,26.557525843609454,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.9, 'e': 0.144867959263867}",25,10,17.835868663413546,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.9, 'e': 0.14457822334533926}",20,3,10.86113569222583,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,False,"{'a': 0.9, 'e': 0.14428906689864857}",20,3,17.98160092515937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.9, 'e': 0.14400048876485128}",30,19,17.09156507822783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.9, 'e': 0.14371248778732157}",25,7,10.20043561409658,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
970,False,"{'a': 0.9, 'e': 0.14342506281174694}",35,20,26.600670329100584,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.9, 'e': 0.14313821268612345}",20,6,-29.243761801165356,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
972,False,"{'a': 0.9, 'e': 0.14285193626075118}",35,15,19.6980901028793,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.9, 'e': 0.14256623238822969}",20,4,21.61295211660301,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.9, 'e': 0.14228109992345322}",20,0,5.597128303028917,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
975,False,"{'a': 0.9, 'e': 0.14199653772360632}",25,0,43.67030190984145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
976,False,"{'a': 0.9, 'e': 0.1417125446481591}",20,6,-16.630109398921057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
977,False,"{'a': 0.9, 'e': 0.14142911955886278}",20,13,14.589829525603013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.9, 'e': 0.14114626131974506}",20,0,11.998847238615513,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
979,False,"{'a': 0.9, 'e': 0.14086396879710558}",20,11,15.619022894846651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.9, 'e': 0.14058224085951138}",30,15,17.251542496734885,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.9, 'e': 0.14030107637779235}",30,14,15.736565191459304,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
982,False,"{'a': 0.9, 'e': 0.14002047422503675}",20,11,13.984984252161814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.9, 'e': 0.1397404332765867}",20,12,16.140805973866065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.9, 'e': 0.1394609524100335}",30,0,44.915907565935065,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
985,False,"{'a': 0.9, 'e': 0.13918203050521344}",20,11,15.404624038239128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.9, 'e': 0.13890366644420302}",20,10,19.600653364431018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.9, 'e': 0.13862585911131461}",35,12,10.626111802810572,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
988,False,"{'a': 0.9, 'e': 0.138348607393092}",30,22,13.670105233403005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.9, 'e': 0.1380719101783058}",25,10,11.879983054796504,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.9, 'e': 0.13779576635794918}",25,10,-14.125512101257128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
991,False,"{'a': 0.9, 'e': 0.1375201748252333}",20,15,8.60513518075605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.9, 'e': 0.13724513447558281}",20,16,6.1132729745140555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.9, 'e': 0.13697064420663166}",25,9,28.739834873282966,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.9, 'e': 0.1366967029182184}",20,12,15.437911331628957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.9, 'e': 0.13642330951238196}",20,0,10.337211547968607,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
996,False,"{'a': 0.9, 'e': 0.1361504628933572}",25,9,3.7462580004782877,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
997,False,"{'a': 0.9, 'e': 0.13587816196757047}",20,9,-2.8753921285133712,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
998,False,"{'a': 0.9, 'e': 0.13560640564363532}",20,6,24.265210152112783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.9, 'e': 0.13533519283234807}",30,15,25.327768018385722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.9, 'e': 0.13506452244668338}",25,4,29.65235300491407,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.9, 'e': 0.13479439340179}",30,10,34.42595565992585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.9, 'e': 0.13452480461498642}",30,18,23.843051788401485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.9, 'e': 0.13425575500575646}",20,9,-30.124294785144595,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1004,False,"{'a': 0.9, 'e': 0.13398724349574492}",35,21,10.80234020316269,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1005,False,"{'a': 0.9, 'e': 0.13371926900875344}",30,17,20.145542754575132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.9, 'e': 0.13345183047073594}",20,14,7.510745405659574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.9, 'e': 0.13318492680979446}",20,13,11.08778736419321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.9, 'e': 0.13291855695617488}",25,9,29.986755256164493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.9, 'e': 0.1326527198422625}",35,14,-23.031120204232035,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1010,False,"{'a': 0.9, 'e': 0.132387414402578}",25,16,1.0403984588871682,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.9, 'e': 0.13212263957377285}",25,11,-30.022827593721896,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1012,False,"{'a': 0.9, 'e': 0.1318583942946253}",20,16,8.067166730125807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.9, 'e': 0.13159467750603604}",20,3,15.939683138789757,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1014,False,"{'a': 0.9, 'e': 0.13133148815102397}",20,4,27.034462889357123,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.9, 'e': 0.13106882517472193}",25,13,13.489949265199362,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.9, 'e': 0.13080668752437247}",20,4,1.1208908661883392,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1017,False,"{'a': 0.9, 'e': 0.13054507414932373}",25,13,24.102923137318967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.9, 'e': 0.1302839840010251}",25,14,6.1901153939955975,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.9, 'e': 0.13002341603302303}",25,16,12.987630183257776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.9, 'e': 0.129763369200957}",30,8,15.777561229302655,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1021,False,"{'a': 0.9, 'e': 0.12950384246255509}",25,8,31.154571591764242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.9, 'e': 0.12924483477762996}",20,8,6.277628778258173,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.9, 'e': 0.12898634510807472}",30,21,15.679842179073653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.9, 'e': 0.12872837241785856}",20,0,-37.37331278466268,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1025,False,"{'a': 0.9, 'e': 0.12847091567302285}",20,0,15.404925836491984,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.9, 'e': 0.1282139738416768}",20,0,29.971463131874916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1027,False,"{'a': 0.9, 'e': 0.12795754589399344}",35,22,2.0398774080441173,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.9, 'e': 0.12770163080220545}",20,16,7.76556529921483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.9, 'e': 0.12744622754060103}",20,6,24.70083116050634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.9, 'e': 0.12719133508551983}",25,0,4.533223072566332,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1031,False,"{'a': 0.9, 'e': 0.1269369524153488}",30,10,13.229689505214864,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1032,False,"{'a': 0.9, 'e': 0.1266830785105181}",20,0,25.839010526452924,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.9, 'e': 0.12642971235349706}",25,11,-17.46465047987092,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1034,False,"{'a': 0.9, 'e': 0.12617685292879008}",25,16,10.822473708464827,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.9, 'e': 0.1259244992229325}",25,17,15.700523122178415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.9, 'e': 0.12567265022448662}",20,15,9.486191160389186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.9, 'e': 0.12542130492403766}",25,19,13.037793652293887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.9, 'e': 0.12517046231418957}",25,15,17.33141904914775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.9, 'e': 0.1249201213895612}",20,0,-20.796740725834013,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1040,False,"{'a': 0.9, 'e': 0.12467028114678207}",25,0,29.50602610650737,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1041,False,"{'a': 0.9, 'e': 0.1244209405844885}",25,12,13.014106385067432,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.9, 'e': 0.12417209870331954}",20,13,13.528250323294206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.9, 'e': 0.12392375450591289}",35,19,-14.42588966762293,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
1044,False,"{'a': 0.9, 'e': 0.12367590699690106}",25,15,18.469527610284885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.9, 'e': 0.12342855518290727}",20,1,0.4154847152039044,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1046,False,"{'a': 0.9, 'e': 0.12318169807254145}",30,16,19.14179997617938,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.9, 'e': 0.12293533467639636}",20,9,22.81524578678293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.9, 'e': 0.12268946400704357}",25,11,-0.4402308893129572,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1049,False,"{'a': 0.9, 'e': 0.12244408507902949}",30,6,42.59199883097887,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.9, 'e': 0.12219919690887143}",20,16,6.135825220494811,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.9, 'e': 0.12195479851505368}",25,3,1.5303801754237487,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1052,False,"{'a': 0.9, 'e': 0.12171088891802358}",25,8,-4.891285546278814,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1053,False,"{'a': 0.9, 'e': 0.12146746714018752}",35,19,9.88620507260218,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
